[2018-03-31 13:33:42] Downloading update (121,053 of 275,424 KB)...
[2018-03-31 13:33:42] Downloading update (121,578 of 275,424 KB)...
[2018-03-31 13:33:42] Downloading update (122,060 of 275,424 KB)...
[2018-03-31 13:33:42] Downloading update (122,618 of 275,424 KB)...
[2018-03-31 13:33:43] Downloading update (123,127 of 275,424 KB)...
[2018-03-31 13:33:43] Downloading update (123,683 of 275,424 KB)...
[2018-03-31 13:33:43] Downloading update (124,153 of 275,424 KB)...
[2018-03-31 13:33:43] Downloading update (124,670 of 275,424 KB)...
[2018-03-31 13:33:44] Downloading update (125,199 of 275,424 KB)...
[2018-03-31 13:33:44] Downloading update (125,699 of 275,424 KB)...
[2018-03-31 13:33:44] Downloading update (126,264 of 275,424 KB)...
[2018-03-31 13:33:44] Downloading update (126,852 of 275,424 KB)...
[2018-03-31 13:33:45] Downloading update (127,414 of 275,424 KB)...
[2018-03-31 13:33:45] Downloading update (127,960 of 275,424 KB)...
[2018-03-31 13:33:45] Downloading update (128,364 of 275,424 KB)...
[2018-03-31 13:33:45] Downloading update (128,794 of 275,424 KB)...
[2018-03-31 13:33:46] Downloading update (129,444 of 275,424 KB)...
[2018-03-31 13:33:46] Downloading update (129,942 of 275,424 KB)...
[2018-03-31 13:33:46] Downloading update (130,505 of 275,424 KB)...
[2018-03-31 13:33:46] Downloading update (131,016 of 275,424 KB)...
[2018-03-31 13:33:47] Downloading update (131,560 of 275,424 KB)...
[2018-03-31 13:33:47] Downloading update (131,872 of 275,424 KB)...
[2018-03-31 13:33:47] Downloading update (132,318 of 275,424 KB)...
[2018-03-31 13:33:47] Downloading update (132,758 of 275,424 KB)...
[2018-03-31 13:33:48] Downloading update (133,045 of 275,424 KB)...
[2018-03-31 13:33:48] Downloading update (133,414 of 275,424 KB)...
[2018-03-31 13:33:48] Downloading update (133,947 of 275,424 KB)...
[2018-03-31 13:33:48] Downloading update (134,486 of 275,424 KB)...
[2018-03-31 13:33:49] Downloading update (134,935 of 275,424 KB)...
[2018-03-31 13:33:49] Downloading update (135,218 of 275,424 KB)...
[2018-03-31 13:33:49] Downloading update (135,685 of 275,424 KB)...
[2018-03-31 13:33:49] Downloading update (136,192 of 275,424 KB)...
[2018-03-31 13:33:50] Downloading update (136,525 of 275,424 KB)...
[2018-03-31 13:33:50] Downloading update (136,847 of 275,424 KB)...
[2018-03-31 13:33:50] Downloading update (137,111 of 275,424 KB)...
[2018-03-31 13:33:50] Downloading update (137,469 of 275,424 KB)...
[2018-03-31 13:33:51] Downloading update (137,680 of 275,424 KB)...
[2018-03-31 13:33:51] Downloading update (138,034 of 275,424 KB)...
[2018-03-31 13:33:51] Downloading update (138,394 of 275,424 KB)...
[2018-03-31 13:33:51] Downloading update (138,756 of 275,424 KB)...
[2018-03-31 13:33:52] Downloading update (139,091 of 275,424 KB)...
[2018-03-31 13:33:52] Downloading update (139,422 of 275,424 KB)...
[2018-03-31 13:33:52] Downloading update (139,572 of 275,424 KB)...
[2018-03-31 13:33:52] Downloading update (139,955 of 275,424 KB)...
[2018-03-31 13:33:53] Downloading update (140,273 of 275,424 KB)...
[2018-03-31 13:33:53] Downloading update (140,600 of 275,424 KB)...
[2018-03-31 13:33:53] Downloading update (140,920 of 275,424 KB)...
[2018-03-31 13:33:53] Downloading update (141,195 of 275,424 KB)...
[2018-03-31 13:33:54] Downloading update (141,527 of 275,424 KB)...
[2018-03-31 13:33:54] Downloading update (141,863 of 275,424 KB)...
[2018-03-31 13:33:54] Downloading update (142,069 of 275,424 KB)...
[2018-03-31 13:33:54] Downloading update (142,475 of 275,424 KB)...
[2018-03-31 13:33:55] Downloading update (142,864 of 275,424 KB)...
[2018-03-31 13:33:55] Downloading update (143,213 of 275,424 KB)...
[2018-03-31 13:33:55] Downloading update (143,607 of 275,424 KB)...
[2018-03-31 13:33:55] Downloading update (144,084 of 275,424 KB)...
[2018-03-31 13:33:56] Downloading update (144,528 of 275,424 KB)...
[2018-03-31 13:33:56] Downloading update (144,688 of 275,424 KB)...
[2018-03-31 13:33:56] Downloading update (145,097 of 275,424 KB)...
[2018-03-31 13:33:56] Downloading update (145,521 of 275,424 KB)...
[2018-03-31 13:33:57] Downloading update (145,921 of 275,424 KB)...
[2018-03-31 13:33:57] Downloading update (146,285 of 275,424 KB)...
[2018-03-31 13:33:57] Downloading update (146,556 of 275,424 KB)...
[2018-03-31 13:33:57] Downloading update (146,921 of 275,424 KB)...
[2018-03-31 13:33:58] Downloading update (147,187 of 275,424 KB)...
[2018-03-31 13:33:58] Downloading update (147,395 of 275,424 KB)...
[2018-03-31 13:33:58] Downloading update (147,741 of 275,424 KB)...
[2018-03-31 13:33:58] Downloading update (148,050 of 275,424 KB)...
[2018-03-31 13:33:59] Downloading update (148,355 of 275,424 KB)...
[2018-03-31 13:33:59] Downloading update (148,645 of 275,424 KB)...
[2018-03-31 13:33:59] Downloading update (148,956 of 275,424 KB)...
[2018-03-31 13:33:59] Downloading update (149,279 of 275,424 KB)...
[2018-03-31 13:34:00] Downloading update (149,632 of 275,424 KB)...
[2018-03-31 13:34:00] Downloading update (149,989 of 275,424 KB)...
[2018-03-31 13:34:00] Downloading update (150,228 of 275,424 KB)...
[2018-03-31 13:34:00] Downloading update (150,478 of 275,424 KB)...
[2018-03-31 13:34:01] Downloading update (150,788 of 275,424 KB)...
[2018-03-31 13:34:01] Downloading update (151,043 of 275,424 KB)...
[2018-03-31 13:34:01] Downloading update (151,447 of 275,424 KB)...
[2018-03-31 13:34:01] Downloading update (151,918 of 275,424 KB)...
[2018-03-31 13:34:02] Downloading update (152,223 of 275,424 KB)...
[2018-03-31 13:34:02] Downloading update (152,540 of 275,424 KB)...
[2018-03-31 13:34:02] Downloading update (152,720 of 275,424 KB)...
[2018-03-31 13:34:02] Downloading update (153,073 of 275,424 KB)...
[2018-03-31 13:34:03] Downloading update (153,344 of 275,424 KB)...
[2018-03-31 13:34:03] Downloading update (153,625 of 275,424 KB)...
[2018-03-31 13:34:03] Downloading update (154,130 of 275,424 KB)...
[2018-03-31 13:34:03] Downloading update (154,539 of 275,424 KB)...
[2018-03-31 13:34:04] Downloading update (155,121 of 275,424 KB)...
[2018-03-31 13:34:04] Downloading update (155,677 of 275,424 KB)...
[2018-03-31 13:34:04] Downloading update (156,256 of 275,424 KB)...
[2018-03-31 13:34:04] Downloading update (156,820 of 275,424 KB)...
[2018-03-31 13:34:05] Downloading update (157,385 of 275,424 KB)...
[2018-03-31 13:34:05] Downloading update (157,918 of 275,424 KB)...
[2018-03-31 13:34:05] Downloading update (158,503 of 275,424 KB)...
[2018-03-31 13:34:05] Downloading update (159,078 of 275,424 KB)...
[2018-03-31 13:34:06] Downloading update (159,640 of 275,424 KB)...
[2018-03-31 13:34:06] Downloading update (160,211 of 275,424 KB)...
[2018-03-31 13:34:06] Downloading update (160,701 of 275,424 KB)...
[2018-03-31 13:34:06] Downloading update (161,246 of 275,424 KB)...
[2018-03-31 13:34:07] Downloading update (161,689 of 275,424 KB)...
[2018-03-31 13:34:07] Downloading update (162,241 of 275,424 KB)...
[2018-03-31 13:34:07] Downloading update (162,822 of 275,424 KB)...
[2018-03-31 13:34:07] Downloading update (163,399 of 275,424 KB)...
[2018-03-31 13:34:08] Downloading update (163,889 of 275,424 KB)...
[2018-03-31 13:34:08] Downloading update (164,382 of 275,424 KB)...
[2018-03-31 13:34:08] Downloading update (164,944 of 275,424 KB)...
[2018-03-31 13:34:08] Downloading update (165,521 of 275,424 KB)...
[2018-03-31 13:34:09] Downloading update (166,076 of 275,424 KB)...
[2018-03-31 13:34:09] Downloading update (166,579 of 275,424 KB)...
[2018-03-31 13:34:09] Downloading update (167,178 of 275,424 KB)...
[2018-03-31 13:34:09] Downloading update (167,639 of 275,424 KB)...
[2018-03-31 13:34:10] Downloading update (168,817 of 275,424 KB)...
[2018-03-31 13:34:10] Downloading update (169,416 of 275,424 KB)...
[2018-03-31 13:34:10] Downloading update (169,987 of 275,424 KB)...
[2018-03-31 13:34:11] Downloading update (170,501 of 275,424 KB)...
[2018-03-31 13:34:11] Downloading update (171,070 of 275,424 KB)...
[2018-03-31 13:34:11] Downloading update (171,568 of 275,424 KB)...
[2018-03-31 13:34:11] Downloading update (172,143 of 275,424 KB)...
[2018-03-31 13:34:12] Downloading update (172,700 of 275,424 KB)...
[2018-03-31 13:34:12] Downloading update (173,288 of 275,424 KB)...
[2018-03-31 13:34:12] Downloading update (173,836 of 275,424 KB)...
[2018-03-31 13:34:12] Downloading update (174,331 of 275,424 KB)...
[2018-03-31 13:34:13] Downloading update (174,801 of 275,424 KB)...
[2018-03-31 13:34:13] Downloading update (175,296 of 275,424 KB)...
[2018-03-31 13:34:13] Downloading update (175,814 of 275,424 KB)...
[2018-03-31 13:34:13] Downloading update (176,356 of 275,424 KB)...
[2018-03-31 13:34:14] Downloading update (176,845 of 275,424 KB)...
[2018-03-31 13:34:14] Downloading update (177,318 of 275,424 KB)...
[2018-03-31 13:34:14] Downloading update (177,835 of 275,424 KB)...
[2018-03-31 13:34:14] Downloading update (178,371 of 275,424 KB)...
[2018-03-31 13:34:15] Downloading update (178,789 of 275,424 KB)...
[2018-03-31 13:34:15] Downloading update (179,336 of 275,424 KB)...
[2018-03-31 13:34:15] Downloading update (179,894 of 275,424 KB)...
[2018-03-31 13:34:15] Downloading update (180,433 of 275,424 KB)...
[2018-03-31 13:34:16] Downloading update (180,925 of 275,424 KB)...
[2018-03-31 13:34:16] Downloading update (181,429 of 275,424 KB)...
[2018-03-31 13:34:16] Package file tenfoot_images_all.zip.vz.bce319584d8d0ed84304d09b03e0b9a626c01b38_29616369 missing or incorrect size
[2018-03-31 13:34:16] Package file bins_ubuntu12.zip.vz.8b280a456b7f6a89dbac16a097961f981b1bc94d_17230758 missing or incorrect size
[2018-03-31 13:34:16] Package file runtime_part1_ubuntu12.zip.3f9b858665026f22506d4ed592a2b250a5ad2d06 missing or incorrect size
[2018-03-31 13:34:17] Downloading update (181,486 of 275,424 KB)...
[2018-03-31 13:34:17] Downloading update (181,676 of 275,424 KB)...
[2018-03-31 13:34:17] Downloading update (181,917 of 275,424 KB)...
[2018-03-31 13:34:18] Downloading update (182,269 of 275,424 KB)...
[2018-03-31 13:34:18] Downloading update (182,625 of 275,424 KB)...
[2018-03-31 13:34:18] Downloading update (182,859 of 275,424 KB)...
[2018-03-31 13:34:18] Downloading update (183,188 of 275,424 KB)...
[2018-03-31 13:34:19] Downloading update (183,468 of 275,424 KB)...
[2018-03-31 13:34:19] Downloading update (183,872 of 275,424 KB)...
[2018-03-31 13:34:19] Downloading update (184,154 of 275,424 KB)...
[2018-03-31 13:34:19] Downloading update (184,538 of 275,424 KB)...
[2018-03-31 13:34:20] Downloading update (184,962 of 275,424 KB)...
[2018-03-31 13:34:20] Downloading update (185,354 of 275,424 KB)...
[2018-03-31 13:34:20] Downloading update (185,747 of 275,424 KB)...
[2018-03-31 13:34:20] Downloading update (186,152 of 275,424 KB)...
[2018-03-31 13:34:21] Downloading update (186,403 of 275,424 KB)...
[2018-03-31 13:34:21] Downloading update (186,769 of 275,424 KB)...
[2018-03-31 13:34:21] Downloading update (187,168 of 275,424 KB)...
[2018-03-31 13:34:21] Downloading update (187,559 of 275,424 KB)...
[2018-03-31 13:34:22] Downloading update (187,918 of 275,424 KB)...
[2018-03-31 13:34:22] Downloading update (188,284 of 275,424 KB)...
[2018-03-31 13:34:22] Downloading update (188,671 of 275,424 KB)...
[2018-03-31 13:34:22] Downloading update (189,048 of 275,424 KB)...
[2018-03-31 13:34:23] Downloading update (189,393 of 275,424 KB)...
[2018-03-31 13:34:23] Downloading update (189,791 of 275,424 KB)...
[2018-03-31 13:34:23] Downloading update (190,156 of 275,424 KB)...
[2018-03-31 13:34:23] Downloading update (190,547 of 275,424 KB)...
[2018-03-31 13:34:24] Downloading update (190,840 of 275,424 KB)...
[2018-03-31 13:34:24] Downloading update (191,182 of 275,424 KB)...
[2018-03-31 13:34:24] Downloading update (191,477 of 275,424 KB)...
[2018-03-31 13:34:24] Downloading update (191,822 of 275,424 KB)...
[2018-03-31 13:34:25] Downloading update (192,175 of 275,424 KB)...
[2018-03-31 13:34:25] Downloading update (192,536 of 275,424 KB)...
[2018-03-31 13:34:25] Downloading update (192,879 of 275,424 KB)...
[2018-03-31 13:34:25] Downloading update (193,233 of 275,424 KB)...
[2018-03-31 13:34:26] Downloading update (193,549 of 275,424 KB)...
[2018-03-31 13:34:26] Downloading update (193,821 of 275,424 KB)...
[2018-03-31 13:34:26] Downloading update (194,217 of 275,424 KB)...
[2018-03-31 13:34:26] Downloading update (194,593 of 275,424 KB)...
[2018-03-31 13:34:27] Downloading update (194,863 of 275,424 KB)...
[2018-03-31 13:34:27] Downloading update (195,188 of 275,424 KB)...
[2018-03-31 13:34:27] Downloading update (195,586 of 275,424 KB)...
[2018-03-31 13:34:27] Downloading update (195,989 of 275,424 KB)...
[2018-03-31 13:34:28] Downloading update (196,304 of 275,424 KB)...
[2018-03-31 13:34:28] Downloading update (196,707 of 275,424 KB)...
[2018-03-31 13:34:28] Downloading update (197,098 of 275,424 KB)...
[2018-03-31 13:34:28] Downloading update (197,463 of 275,424 KB)...
[2018-03-31 13:34:29] Downloading update (197,792 of 275,424 KB)...
[2018-03-31 13:34:29] Downloading update (198,177 of 275,424 KB)...
[2018-03-31 13:34:29] Downloading update (198,470 of 275,424 KB)...
[2018-03-31 13:34:29] Downloading update (198,780 of 275,424 KB)...
[2018-03-31 13:34:30] Downloading update (199,111 of 275,424 KB)...
[2018-03-31 13:34:30] Downloading update (199,465 of 275,424 KB)...
[2018-03-31 13:34:30] Downloading update (199,799 of 275,424 KB)...
[2018-03-31 13:34:30] Downloading update (200,200 of 275,424 KB)...
[2018-03-31 13:34:31] Downloading update (200,552 of 275,424 KB)...
[2018-03-31 13:34:31] Downloading update (200,846 of 275,424 KB)...
[2018-03-31 13:34:31] Downloading update (201,079 of 275,424 KB)...
[2018-03-31 13:34:31] Downloading update (201,496 of 275,424 KB)...
[2018-03-31 13:34:32] Downloading update (201,894 of 275,424 KB)...
[2018-03-31 13:34:32] Downloading update (202,231 of 275,424 KB)...
[2018-03-31 13:34:32] Downloading update (202,624 of 275,424 KB)...
[2018-03-31 13:34:32] Downloading update (202,961 of 275,424 KB)...
[2018-03-31 13:34:33] Downloading update (203,357 of 275,424 KB)...
[2018-03-31 13:34:33] Downloading update (203,620 of 275,424 KB)...
[2018-03-31 13:34:33] Downloading update (203,870 of 275,424 KB)...
[2018-03-31 13:34:33] Downloading update (204,273 of 275,424 KB)...
[2018-03-31 13:34:34] Downloading update (204,654 of 275,424 KB)...
[2018-03-31 13:34:34] Downloading update (204,882 of 275,424 KB)...
[2018-03-31 13:34:34] Downloading update (205,172 of 275,424 KB)...
[2018-03-31 13:34:34] Downloading update (205,561 of 275,424 KB)...
[2018-03-31 13:34:35] Downloading update (205,910 of 275,424 KB)...
[2018-03-31 13:34:35] Downloading update (206,028 of 275,424 KB)...
[2018-03-31 13:34:35] Downloading update (206,381 of 275,424 KB)...
[2018-03-31 13:34:35] Downloading update (206,734 of 275,424 KB)...
[2018-03-31 13:34:36] Downloading update (207,086 of 275,424 KB)...
[2018-03-31 13:34:36] Downloading update (207,360 of 275,424 KB)...
[2018-03-31 13:34:36] Downloading update (207,703 of 275,424 KB)...
[2018-03-31 13:34:36] Downloading update (208,023 of 275,424 KB)...
[2018-03-31 13:34:37] Downloading update (208,393 of 275,424 KB)...
[2018-03-31 13:34:37] Downloading update (208,763 of 275,424 KB)...
[2018-03-31 13:34:37] Downloading update (208,971 of 275,424 KB)...
[2018-03-31 13:34:37] Downloading update (209,340 of 275,424 KB)...
[2018-03-31 13:34:38] Downloading update (209,655 of 275,424 KB)...
[2018-03-31 13:34:38] Downloading update (209,981 of 275,424 KB)...
[2018-03-31 13:34:38] Downloading update (210,377 of 275,424 KB)...
[2018-03-31 13:34:38] Downloading update (210,755 of 275,424 KB)...
[2018-03-31 13:34:39] Downloading update (211,065 of 275,424 KB)...
[2018-03-31 13:34:39] Downloading update (211,435 of 275,424 KB)...
[2018-03-31 13:34:39] Downloading update (211,861 of 275,424 KB)...
[2018-03-31 13:34:39] Downloading update (212,070 of 275,424 KB)...
[2018-03-31 13:34:40] Downloading update (212,396 of 275,424 KB)...
[2018-03-31 13:34:40] Downloading update (212,784 of 275,424 KB)...
[2018-03-31 13:34:40] Downloading update (213,110 of 275,424 KB)...
[2018-03-31 13:34:40] Downloading update (213,470 of 275,424 KB)...
[2018-03-31 13:34:41] Downloading update (213,843 of 275,424 KB)...
[2018-03-31 13:34:41] Downloading update (214,223 of 275,424 KB)...
[2018-03-31 13:34:41] Downloading update (214,574 of 275,424 KB)...
[2018-03-31 13:34:41] Downloading update (214,977 of 275,424 KB)...
[2018-03-31 13:34:42] Downloading update (215,318 of 275,424 KB)...
[2018-03-31 13:34:42] Downloading update (215,603 of 275,424 KB)...
[2018-03-31 13:34:42] Downloading update (215,994 of 275,424 KB)...
[2018-03-31 13:34:42] Downloading update (216,227 of 275,424 KB)...
[2018-03-31 13:34:43] Downloading update (216,477 of 275,424 KB)...
[2018-03-31 13:34:43] Downloading update (216,853 of 275,424 KB)...
[2018-03-31 13:34:43] Downloading update (217,222 of 275,424 KB)...
[2018-03-31 13:34:43] Downloading update (217,469 of 275,424 KB)...
[2018-03-31 13:34:44] Downloading update (217,712 of 275,424 KB)...
[2018-03-31 13:34:44] Downloading update (218,045 of 275,424 KB)...
[2018-03-31 13:34:44] Downloading update (218,451 of 275,424 KB)...
[2018-03-31 13:34:44] Downloading update (218,799 of 275,424 KB)...
[2018-03-31 13:34:45] Downloading update (219,190 of 275,424 KB)...
[2018-03-31 13:34:45] Downloading update (219,569 of 275,424 KB)...
[2018-03-31 13:34:45] Downloading update (219,930 of 275,424 KB)...
[2018-03-31 13:34:45] Downloading update (220,178 of 275,424 KB)...
[2018-03-31 13:34:46] Downloading update (220,523 of 275,424 KB)...
[2018-03-31 13:34:46] Downloading update (220,921 of 275,424 KB)...
[2018-03-31 13:34:46] Downloading update (221,281 of 275,424 KB)...
[2018-03-31 13:34:46] Downloading update (221,665 of 275,424 KB)...
[2018-03-31 13:34:47] Downloading update (222,011 of 275,424 KB)...
[2018-03-31 13:34:47] Downloading update (222,333 of 275,424 KB)...
[2018-03-31 13:34:47] Downloading update (222,673 of 275,424 KB)...
[2018-03-31 13:34:47] Downloading update (223,038 of 275,424 KB)...
[2018-03-31 13:34:48] Downloading update (223,454 of 275,424 KB)...
[2018-03-31 13:34:48] Downloading update (223,789 of 275,424 KB)...
[2018-03-31 13:34:48] Downloading update (224,128 of 275,424 KB)...
[2018-03-31 13:34:48] Downloading update (224,541 of 275,424 KB)...
[2018-03-31 13:34:49] Downloading update (224,923 of 275,424 KB)...
[2018-03-31 13:34:49] Downloading update (225,322 of 275,424 KB)...
[2018-03-31 13:34:49] Downloading update (225,634 of 275,424 KB)...
[2018-03-31 13:34:49] Downloading update (225,845 of 275,424 KB)...
[2018-03-31 13:34:50] Downloading update (226,222 of 275,424 KB)...
[2018-03-31 13:34:50] Downloading update (226,533 of 275,424 KB)...
[2018-03-31 13:34:50] Downloading update (226,882 of 275,424 KB)...
[2018-03-31 13:34:50] Downloading update (227,242 of 275,424 KB)...
[2018-03-31 13:34:51] Downloading update (227,618 of 275,424 KB)...
[2018-03-31 13:34:51] Downloading update (228,027 of 275,424 KB)...
[2018-03-31 13:34:51] Downloading update (228,384 of 275,424 KB)...
[2018-03-31 13:34:51] Downloading update (228,731 of 275,424 KB)...
[2018-03-31 13:34:52] Downloading update (228,971 of 275,424 KB)...
[2018-03-31 13:34:52] Downloading update (229,334 of 275,424 KB)...
[2018-03-31 13:34:52] Downloading update (229,631 of 275,424 KB)...
[2018-03-31 13:34:52] Downloading update (230,026 of 275,424 KB)...
[2018-03-31 13:34:53] Downloading update (230,360 of 275,424 KB)...
[2018-03-31 13:34:53] Downloading update (230,703 of 275,424 KB)...
[2018-03-31 13:34:53] Downloading update (231,094 of 275,424 KB)...
[2018-03-31 13:34:53] Downloading update (231,508 of 275,424 KB)...
[2018-03-31 13:34:54] Downloading update (231,891 of 275,424 KB)...
[2018-03-31 13:34:54] Downloading update (232,267 of 275,424 KB)...
[2018-03-31 13:34:54] Downloading update (232,631 of 275,424 KB)...
[2018-03-31 13:34:54] Downloading update (232,967 of 275,424 KB)...
[2018-03-31 13:34:55] Downloading update (233,203 of 275,424 KB)...
[2018-03-31 13:34:55] Downloading update (233,575 of 275,424 KB)...
[2018-03-31 13:34:55] Downloading update (233,845 of 275,424 KB)...
[2018-03-31 13:34:55] Downloading update (234,190 of 275,424 KB)...
[2018-03-31 13:34:56] Downloading update (234,597 of 275,424 KB)...
[2018-03-31 13:34:56] Downloading update (234,963 of 275,424 KB)...
[2018-03-31 13:34:56] Downloading update (235,268 of 275,424 KB)...
[2018-03-31 13:34:56] Downloading update (235,657 of 275,424 KB)...
[2018-03-31 13:34:57] Downloading update (236,032 of 275,424 KB)...
[2018-03-31 13:34:57] Downloading update (236,407 of 275,424 KB)...
[2018-03-31 13:34:57] Downloading update (236,684 of 275,424 KB)...
[2018-03-31 13:34:57] Downloading update (236,945 of 275,424 KB)...
[2018-03-31 13:34:58] Downloading update (237,221 of 275,424 KB)...
[2018-03-31 13:34:58] Downloading update (237,508 of 275,424 KB)...
[2018-03-31 13:34:58] Downloading update (237,783 of 275,424 KB)...
[2018-03-31 13:34:58] Downloading update (238,035 of 275,424 KB)...
[2018-03-31 13:34:59] Downloading update (238,296 of 275,424 KB)...
[2018-03-31 13:34:59] Downloading update (238,570 of 275,424 KB)...
[2018-03-31 13:34:59] Downloading update (238,815 of 275,424 KB)...
[2018-03-31 13:34:59] Downloading update (239,072 of 275,424 KB)...
[2018-03-31 13:35:00] Downloading update (239,363 of 275,424 KB)...
[2018-03-31 13:35:00] Downloading update (239,633 of 275,424 KB)...
[2018-03-31 13:35:00] Downloading update (239,929 of 275,424 KB)...
[2018-03-31 13:35:00] Downloading update (240,183 of 275,424 KB)...
[2018-03-31 13:35:01] Downloading update (240,463 of 275,424 KB)...
[2018-03-31 13:35:01] Downloading update (240,645 of 275,424 KB)...
[2018-03-31 13:35:01] Downloading update (240,864 of 275,424 KB)...
[2018-03-31 13:35:01] Downloading update (241,154 of 275,424 KB)...
[2018-03-31 13:35:02] Downloading update (241,386 of 275,424 KB)...
[2018-03-31 13:35:02] Downloading update (241,648 of 275,424 KB)...
[2018-03-31 13:35:02] Downloading update (241,938 of 275,424 KB)...
[2018-03-31 13:35:02] Downloading update (242,195 of 275,424 KB)...
[2018-03-31 13:35:03] Downloading update (242,469 of 275,424 KB)...
[2018-03-31 13:35:03] Downloading update (242,759 of 275,424 KB)...
[2018-03-31 13:35:03] Downloading update (243,015 of 275,424 KB)...
[2018-03-31 13:35:03] Downloading update (243,288 of 275,424 KB)...
[2018-03-31 13:35:04] Downloading update (243,467 of 275,424 KB)...
[2018-03-31 13:35:04] Downloading update (243,731 of 275,424 KB)...
[2018-03-31 13:35:04] Downloading update (243,946 of 275,424 KB)...
[2018-03-31 13:35:04] Downloading update (244,198 of 275,424 KB)...
[2018-03-31 13:35:05] Downloading update (244,432 of 275,424 KB)...
[2018-03-31 13:35:05] Downloading update (244,714 of 275,424 KB)...
[2018-03-31 13:35:05] Downloading update (244,980 of 275,424 KB)...
[2018-03-31 13:35:05] Downloading update (245,225 of 275,424 KB)...
[2018-03-31 13:35:06] Downloading update (245,365 of 275,424 KB)...
[2018-03-31 13:35:06] Downloading update (245,621 of 275,424 KB)...
[2018-03-31 13:35:06] Downloading update (245,920 of 275,424 KB)...
[2018-03-31 13:35:06] Downloading update (246,199 of 275,424 KB)...
[2018-03-31 13:35:07] Downloading update (246,355 of 275,424 KB)...
[2018-03-31 13:35:07] Downloading update (246,524 of 275,424 KB)...
[2018-03-31 13:35:07] Downloading update (246,669 of 275,424 KB)...
[2018-03-31 13:35:07] Downloading update (246,941 of 275,424 KB)...
[2018-03-31 13:35:08] Downloading update (247,209 of 275,424 KB)...
[2018-03-31 13:35:08] Downloading update (247,438 of 275,424 KB)...
[2018-03-31 13:35:08] Downloading update (247,642 of 275,424 KB)...
[2018-03-31 13:35:08] Downloading update (247,916 of 275,424 KB)...
[2018-03-31 13:35:09] Downloading update (248,097 of 275,424 KB)...
[2018-03-31 13:35:09] Downloading update (248,278 of 275,424 KB)...
[2018-03-31 13:35:09] Downloading update (248,463 of 275,424 KB)...
[2018-03-31 13:35:10] Downloading update (248,756 of 275,424 KB)...
[2018-03-31 13:35:10] Downloading update (249,046 of 275,424 KB)...
[2018-03-31 13:35:10] Downloading update (249,328 of 275,424 KB)...
[2018-03-31 13:35:10] Downloading update (249,562 of 275,424 KB)...
[2018-03-31 13:35:11] Downloading update (249,835 of 275,424 KB)...
[2018-03-31 13:35:11] Downloading update (250,120 of 275,424 KB)...
[2018-03-31 13:35:11] Downloading update (250,355 of 275,424 KB)...
[2018-03-31 13:35:11] Downloading update (250,653 of 275,424 KB)...
[2018-03-31 13:35:12] Downloading update (250,920 of 275,424 KB)...
[2018-03-31 13:35:12] Downloading update (251,232 of 275,424 KB)...
[2018-03-31 13:35:12] Downloading update (251,393 of 275,424 KB)...
[2018-03-31 13:35:12] Downloading update (251,654 of 275,424 KB)...
[2018-03-31 13:35:13] Downloading update (251,910 of 275,424 KB)...
[2018-03-31 13:35:13] Downloading update (252,198 of 275,424 KB)...
[2018-03-31 13:35:13] Downloading update (252,398 of 275,424 KB)...
[2018-03-31 13:35:13] Downloading update (252,670 of 275,424 KB)...
[2018-03-31 13:35:14] Downloading update (252,869 of 275,424 KB)...
[2018-03-31 13:35:14] Downloading update (253,122 of 275,424 KB)...
[2018-03-31 13:35:14] Downloading update (253,417 of 275,424 KB)...
[2018-03-31 13:35:14] Downloading update (253,700 of 275,424 KB)...
[2018-03-31 13:35:15] Downloading update (253,992 of 275,424 KB)...
[2018-03-31 13:35:15] Downloading update (254,257 of 275,424 KB)...
[2018-03-31 13:35:15] Downloading update (254,445 of 275,424 KB)...
[2018-03-31 13:35:15] Downloading update (254,643 of 275,424 KB)...
[2018-03-31 13:35:16] Downloading update (254,845 of 275,424 KB)...
[2018-03-31 13:35:16] Downloading update (255,064 of 275,424 KB)...
[2018-03-31 13:35:16] Downloading update (255,201 of 275,424 KB)...
[2018-03-31 13:35:16] Downloading update (255,345 of 275,424 KB)...
[2018-03-31 13:35:17] Downloading update (255,497 of 275,424 KB)...
[2018-03-31 13:35:17] Downloading update (255,624 of 275,424 KB)...
[2018-03-31 13:35:17] Downloading update (255,775 of 275,424 KB)...
[2018-03-31 13:35:17] Downloading update (255,914 of 275,424 KB)...
[2018-03-31 13:35:18] Downloading update (256,070 of 275,424 KB)...
[2018-03-31 13:35:18] Downloading update (256,188 of 275,424 KB)...
[2018-03-31 13:35:18] Downloading update (256,307 of 275,424 KB)...
[2018-03-31 13:35:18] Downloading update (256,433 of 275,424 KB)...
[2018-03-31 13:35:19] Downloading update (256,481 of 275,424 KB)...
[2018-03-31 13:35:19] Downloading update (256,600 of 275,424 KB)...
[2018-03-31 13:35:19] Downloading update (256,733 of 275,424 KB)...
[2018-03-31 13:35:19] Downloading update (256,882 of 275,424 KB)...
[2018-03-31 13:35:20] Downloading update (257,036 of 275,424 KB)...
[2018-03-31 13:35:20] Downloading update (257,188 of 275,424 KB)...
[2018-03-31 13:35:20] Downloading update (257,305 of 275,424 KB)...
[2018-03-31 13:35:20] Downloading update (257,427 of 275,424 KB)...
[2018-03-31 13:35:21] Downloading update (257,473 of 275,424 KB)...
[2018-03-31 13:35:21] Downloading update (257,584 of 275,424 KB)...
